name;TCC;LCC
org.apache.commons.collections4.bloomfilter.CellExtractor.CellPredicate;0.0;0.0
org.apache.commons.collections4.bloomfilter.WrappedBloomFilter;1.0;1.0
org.apache.commons.collections4.bloomfilter.BitMapExtractor;0.0;0.0
org.apache.commons.collections4.bloomfilter.BitMaps;0.06666666666666667;0.06666666666666667
org.apache.commons.collections4.bloomfilter.CountingLongPredicate;1.0;1.0
org.apache.commons.collections4.bloomfilter.LayeredBloomFilter;0.2;0.3473684210526316
org.apache.commons.collections4.bloomfilter.LayeredBloomFilter.Finder;1.0;1.0
org.apache.commons.collections4.bloomfilter.LayerManager;0.696969696969697;0.8333333333333334
org.apache.commons.collections4.bloomfilter.LayerManager.Builder;0.5;1.0
org.apache.commons.collections4.bloomfilter.LayerManager.Cleanup;0.0;0.0
org.apache.commons.collections4.bloomfilter.LayerManager.ExtendCheck;0.0;0.0
org.apache.commons.collections4.bloomfilter.CountingPredicate;1.0;1.0
org.apache.commons.collections4.Equator;0.0;0.0
org.apache.commons.collections4.IterableGet;0.0;0.0
org.apache.commons.collections4.keyvalue.AbstractKeyValue;0.2;0.2
org.apache.commons.collections4.keyvalue.AbstractMapEntry;0.0;0.0
org.apache.commons.collections4.keyvalue.TiedMapEntry;0.4;0.4
org.apache.commons.collections4.keyvalue.MultiKey;0.4;0.509090909090909
org.apache.commons.collections4.keyvalue.UnmodifiableMapEntry;0.0;0.0
org.apache.commons.collections4.keyvalue.DefaultMapEntry;0.0;0.0
org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator;1.0;1.0
org.apache.commons.collections4.keyvalue.DefaultKeyValue;0.0;0.0
org.apache.commons.collections4.IteratorUtils;0.0;0.0
org.apache.commons.collections4.QueueUtils;0.0;0.0
org.apache.commons.collections4.PredicateUtils;0.0;0.0
org.apache.commons.collections4.TrieUtils;0.0;0.0
org.apache.commons.collections4.Predicate;0.0;0.0
org.apache.commons.collections4.ComparatorUtils;0.4166666666666667;0.4166666666666667
org.apache.commons.collections4.MultiValuedMap;0.0;0.0
org.apache.commons.collections4.Unmodifiable;0.0;0.0
org.apache.commons.collections4.BoundedCollection;0.0;0.0
org.apache.commons.collections4.ResettableIterator;0.0;0.0
org.apache.commons.collections4.Transformer;0.0;0.0
org.apache.commons.collections4.map.AbstractReferenceMap;0.031339031339031334;0.03703703703703703
org.apache.commons.collections4.map.AbstractReferenceMap.ReferenceBaseIterator;0.6;1.0
org.apache.commons.collections4.map.AbstractReferenceMap.ReferenceEntry;0.4666666666666667;0.4666666666666667
org.apache.commons.collections4.map.AbstractReferenceMap.ReferenceEntrySet;0.0;0.0
org.apache.commons.collections4.map.AbstractReferenceMap.ReferenceEntrySetIterator;0.0;0.0
org.apache.commons.collections4.map.AbstractReferenceMap.ReferenceKeySet;0.0;0.0
org.apache.commons.collections4.map.AbstractReferenceMap.ReferenceKeySetIterator;0.0;0.0
